id,title,label
politifact13897,Snoop Dogg Arrested For Conspiracy After Talking About His ‘Murder Trump’ Video,1
politifact14887,"Shaquille O’Neal Says: ‘Trump Is Possibly The Best President Of The President Of All Times Ever, He Is Not Afraid To…’",1
politifact15487,BREAKING: Mike Huckabee Just Fired!,1
politifact14517,UPDATE: Florida Governor Rick Scott Now Listed As &#8216;Critical&#8217; After Bizarre Hurricane Cleanup Accident,1
politifact14519, BREAKING Muslims’ Disturbing Plan Comes Out After Grocery Stores Go Bare To Prepare For Irma,1
politifact11773,Virginia Republican Wants Schools To Check Children's Genitals Before Using Bathroom,1
politifact14270,Leonardo DiCaprio Tells President Obama That He's Going to Mars,1
politifact15398,Prince William May Not Attend Royal Wedding Leaving Harry Without a Best Man; Princess Diana Would Not Be Happy,1
politifact13823,Man pardoned by Obama ‘executed’ by masked men at halfway house,1
politifact14920,eCFR — Code of Federal Regulations,1
politifact15190,Student Hasn't Stopped Filming Since Florida School Shooting,1
politifact13751,BREAKING: Trump Caught INVESTING in Dakota Pipeline Before Signing It,1
politifact14840,FDA Announced That Vaccines Are Causing Autism,1
politifact14556,Carnival Cruise Lines will now offer FREE Cruises,1
politifact14119,BREAKING: Fox Star Tucker Carlson In Critical Condition After Head On Collision Driving Home,1
politifact15514,BUSTED: Obama is Holding Secret Meetings to OVERTAKE the White House,1
politifact13999,Texas law enforcement officer fatally shot upon arriving for work by 3 Muslim refugee. Do you support to deport them?,1
politifact14472,Hurricane Irene: ‘Photo’ of shark swimming in street is fake,1
politifact14447,BOMBSHELL: Internet Sleuths Just Found the SMOKING GUN on Dems Planning Violence in Charlottesville,1
politifact13942,New Regulation Requires 75 MPH Governor On All Motorcycles,1
politifact14293,Spicer: “Trump Has The Legal Right To Cancel SCOTUS Because They Serve At His Pleasure”,1
politifact14893,"BREAKING: FBI Just Raided The White House, 6 People Thrown Out",1
politifact14063,BREAKING: Conservative Icon Ted Nugent Killed In Hunting Accident,1
politifact15401,Melania Trump undergoes kidney surgery at Walter Reed medical center,1
politifact15383,"No, Sandra Bullock didn't disparage Hillary Clinton",1
politifact13820,Jimmy Carter: “Medical Marijuana Cured My Cancer”,1
politifact14905,"Obama, Not Donald Trump, May Be Invited to Royal Wedding of Prince Harry and Meghan Markle",1
politifact15135,"Seattle Police Begin Gun Confiscations: No Laws Broken, No Warrant, No Charges",1
politifact15201,Trey Gowdy Breaks His Silence After 2 Of His Investigators Are Found Tortured And Killed…,1
politifact14361,9 celebrities who say they'll move to Canada if Donald Trump becomes president,1
politifact14090,Malia Obama Arrested With A Gang Of Thugs In Chicago,1
politifact14785,Southwest Airlines 2017,1
politifact13557,Pro-Lifers Declare “Ejaculation Is Murder: Every Sperm Cell Is A Life”,1
politifact15533,"Somali Immigrant Crashes Car Into Ohio Families Home, Killing The Infant At Home",1
politifact15294,Post claiming free tickets on Allegiant Air,1
politifact15616,British Politician Beaten by Protestors for 'Welcoming Trump to the UK',1
politifact15291,Archbishop Desmond Tutu dies while holidaying in Texas,1
politifact15210,BREAKING: Trump Just Ended Welfare For One HUGE Group For 5 Years! – Let The Riots ERUPT!,1
politifact13711,"Executive Order Leads to Capture of ISIS Leader, Rasheed Muhammad",1
politifact15368,Eric Schneiderman Helped NXIVM Sell Child Sex Slaves To The Clintons,1
politifact14788,"Melania Trump: ‘If ISIS Lay A Finger On Barron, I’ll Scratch Obama’s Eyes Out’",1
politifact13854,BREAKING: FBI Issues Warrant For Obama’s Arrest After Confirming Illegal Trump Tower Wiretap,1
politifact14247,Chinese Lunar Rover Finds No Evidence Of American Moon Landings,1
politifact15232,WHOA! YouTube Witness Makes SHOCKING Admission On LIVE TV! CNN PULLS PLUG IMMEDIATELY! — ShareRED,1
politifact15268,THIS ARTICLE RETRACTED: Red Crescent Says No Evidence of Chemical Attack in Syria’s Douma,1
politifact15334,‘Smallville’ Star Confesses She Sold Children To Rothschilds And Clintons,1
politifact15554,Maxine Waters Is Getting Criminally Charged!,1
politifact15599,"THIS IS AMAZING: In 1984, the New York Times said Trump would be our BEST president…They forgot…..",1
politifact13496,The CNN porn scare is how fake news spreads,1
politifact13576,Breaking: Crew Of Air Force One Refuses To Fly Obama 6000 Miles ‘Just To Play Golf’ – BuzzfeedUSA,1
politifact14810,BREAKING: Federal Judge Grants Permission To Subpoena Trump,1
politifact14749,JUST IN: WaPo Reporter Who Broke News On Judge Roy Moore Story Has A Criminal History Of “Faking” * 100PercentFedUp.com,1
politifact15242, Actress Emma Stone ‘For the first time in history we have a president that…,1
politifact14116,Lance Armstrong's defiant Twitter photo shows him relaxing with seven yellow jerseys,1
politifact14880,Pier 39 Terrorist Was an Anti-Trump Antifa Supporter,1
politifact14947,Bill Clinton’s Hitman Confesses On His Deathbed (SOURCE: HANNITY),1
politifact14448,WHITE SUPREMACIST WHO KILLED PROTESTER IS A DEMOCRAT AND VISITED OBAMA IN OVAL OFFICE (Updated 16.08.2017) – Newsfeed – Hasslefree allsorts,1
politifact14475, What Adam Sandler is saying about Mormons,1
politifact14860,LAW PASSED: All Child Support in the United States Will End by Beginning of 2018,1
politifact14855,Alabama Secretary of State,1
politifact14499,"Hurricane Irma: If There Was Such A Thing As A Category 6 Hurricane, This Would Be It",1
politifact13561,BREAKING: PUTIN INTERFERENCE COULD GIVE COURTS LEGAL RIGHT TO MAKE HILLARY PRESIDENT,1
politifact14722,Texas Church Shooter Was Antifa Member Who Vowed To Start Civil War,1
politifact14408,dailynative.us,1
politifact14289,Australia Becomes First Country To Begin Microchipping Its Citizens,1
politifact15606,Clinton Body Count Series #5: Woman Set to Testify Against Clintons Blown Up in Home Explosion,1
politifact13987,Obama’s Tax- Skipping – Audit Shows Millions In Offshore Accounts,1
politifact14576,Washington State Legislature votes to change its name because George Washington owned Slaves,1
politifact14342,Kim Jong Un Dead: North Koreans Calling Trump An Assassin,1
politifact13720,Donald Trump signs a visa-free travel policy for Ghana,1
politifact15347,Bill Gates Outlines 2018 Plan To Depopulate The Planet,1
politifact15095,"Legendary Actor Kirk Douglas Dead, 4 Days Before His 101st Birthday",1
politifact13698,trueamericans.me -&nbspThis website is for sale! -&nbsptrueamericans Resources and Information.,1
politifact15352,BREAKING: Hillary Clinton Killed In Monster Truck Mishap,1
politifact14770,BREAKING: 2 Million Rounds Of Ammo That ‘Went Missing’ Under Obama Turns Up In Enemy Hands,1
politifact13815,"300,000 Pounds of Counterfeit Rat Meat Has Been Sold as Chicken Wings in The U.S.",1
politifact14668,Tulsa School closes after brutal fire.,1
politifact15246,BREAKING: Malia Obama SUSPENDED After Racist Anti-White Attack Goes Viral,1
politifact14402,McCain’s Death Bed Secret Just Came Out About Who He Killed After Skeleton Suddenly Resurfaces,1
politifact14330,ни чего нового как правильно,1
politifact14278,U.N. Official 'Accidentally' Crushes Own Throat Right Before Testifying Against Hillary Clinton,1
politifact13600,WE WILL RIOT! Michelle Obama’s Mom Will Receive $160k Every Year Out Of Taxpayers’ Pockets!,1
politifact15477,New Law Makes it Illegal to Shower and Do Laundry on Same Day,1
politifact15292,BREAKING: Laura Ingraham Just Fired!!,1
politifact14264,JUST IN TODAY: Trey Gowdy Is The NEW DIRECTOR Of The FBI!,1
politifact13764,BREAKING: Hilary Clinton Filed For Divorce In New York Courts!,1
politifact14950,Frequently Asked Questions,1
politifact13921,"South African firm ordered to lay off 3,389 white employees",1
politifact15592,Pope says that the rights of Muslim migrants trump any safety concerns that you might have with them in your country,1
politifact15545,A Trump fan was just charged with trying to murder Maxine Waters on same day Trump threatened her,1
politifact15379,IT BEGINS: California Appoints FIRST Illegal Alien to State Office – Trump Has Better Plan,1
politifact13570,Secret Service Agent Says Obama Is Muslim & Gay In New Tell-All Book,1
politifact13601,"I’ll Make Sure you are Jailed- Donald Trump Tells Ghana’s Prez Mahama ⋆ Ghana Home, Ghana News, Politics, Info, News on Ghana, Ghana",1
politifact15017,JUST IN: 45 States Just Banned Sharia Law. Do You Support This? – ChristmasGifts,1
politifact14789,President Trump Just Saved Christmas For 13 Million Retirees,1
politifact13617,CONFIRMED ! JUSTICE RUTH BADER GINSBURG IS RESIGNING FROM THE POST OF ASSOCIATE JUSTICE OF THE SUPREME COURT,1
politifact15208,FBI RAIDS OBAMA – Find Massive Secret That Was Hidden For YEARS,1
politifact15266,Fox News accidentally puts up a poll graphic that shows how they are the least trusted network,1
politifact15349,'The Daily Show's' Michelle Wolf Lands Her Own Netflix Late-Night Show (Exclusive),1
politifact15037,"Russian source behind Trump dossier killed in Russian plane crash, Rosatom CFO also dead. : conspiracy",1
politifact14144,Family's private investigator: There is evidence Seth Rich had contact with WikiLeaks prior to death,1
politifact15307,OBAMA’S PRIVATE ‘SECURITY’ COMPANY SETS UP MASSIVE CAMPS OUTSIDE 3 MAJOR CITIES,1
politifact15304,USDA approves slaughterhouses producing horse meat for human consumption,1
politifact14908,Delta Force Raids Obama Stronghold in Thailand,1
politifact14421, accessed Aug 11,1
politifact14759,Bowe Bergdahl wanders off during court-martial — Duffel Blog,1
politifact15570,Iranian Official Drops Bombshell: Obama Secretly Gave Citizenship to 2500 Iranians as Part of Nuke Deal,1
politifact14507,"ISIS Lays Down Arms After Katy Perry’s Impassioned Plea To ‘Like, Just Co-Exist’",1
politifact15141,BREAKING: Supreme Court Sides With Trump–This Changes Everything!,1
politifact14417,"BREAKING: Barron Trump Rushed To The Hospital, Hospital Releases Statement On His Condition",1
politifact15147,International Arrest Warrant Issued for George Soros,1
politifact15562,George H.W. Bush has died at 94 – New York,1
politifact15096,Keanu on Trump travel ban: 'just terrible',1
politifact14667, Wake Up America,1
politifact15301,Account Suspended,1
politifact14884,Police Discover Meth Lab In Back Room of Alabama Walmart,1
politifact15188,Florida passes bill legalizing recreational use of marijuana,1
politifact15544,Twitter Caught Leaking Donald Trump's Private Messages in Undercover Sting,1
politifact15505,Senate Report Admits Clinton ‘Gifted’ Children To Human Traffickers,1
politifact14169,Rubio: “Rape Victims Should Be In Custody If There Is Suspicion That They’re Planning Abortion”,1
politifact13766,Radical Muslims in Australia OFFENDED That Their Children Have to Sing the National Anthem,1
politifact14992,Rep. Paul Gosar Asks Capitol Police to Arrest Illegal Immigrants Attending State of the Union,1
politifact14158,WORSE THAN HITLER! Trey Gowdy’s Son Found In A Dumpster In DC! Murders Are Being Questioned!,1
politifact13475,"Donald Trump Protester Speaks Out: “I Was Paid $3,500 To Protest Trump’s Rally”",1
politifact15356,BREAKING: 3 Liberal Celebrities Arrested For Conspiracy To Assassinate President Trump,1
politifact14998,"Singer Dolly Parton: “Trump In One Year Is Already Better Than 16 Years’ of Bush, Obama ‘Put Together’, This Stupid Liberals Doing Everything To Impeach Him But We Standing With Trump now And Forever.",1
politifact14362,BUSTED: Russian Mansions Obama Seized Were Meant To Be Illegal Gifts To Sasha And Malia,1
politifact14944,Who is affected by the government shutdown?,1
politifact14071,Lindsey Graham Threatens To Convert To Democrat If Republicans Don’t Dump Trump – True Trumpers,1
politifact13577,ELECTORAL COLLEGE ELECTOR COMMITS SUICIDE TO AVOID VOTING FOR DONALD TRUMP,1
politifact13560,Sarah Palin Calls To Boycott Mall Of America Because “Santa Was Always White In The Bible”,1
politifact15030,Account Suspended,1
politifact14984,National Federation of Independent Business,0
politifact12944,comments in Fayetteville NC,0
politifact333,"Romney makes pitch, hoping to close deal : Elections : The Rocky Mountain News",0
politifact4358,Democratic Leaders Say House Democrats Are United Against GOP Default Act,0
politifact779,"Budget of the United States Government, FY 2008",0
politifact14064,Donald Trump exaggerates when he says China has 'total control' over North Korea,0
politifact14474,25th Amendment,0
politifact5276,子供たちのコト。私のコト。,0
politifact1313,"Briefing by White House Press Secretary Robert Gibbs, 9/10/09",0
politifact937,A Solar Grand Plan: Scientific American,0
politifact8227,Covering Young Adults Under the Affordable Care Act: The Importance of Outreach and Medicaid Expansion,0
politifact1519,"Harry Reid Says GOP Should ""Stop Crying"" About Reconciliation",0
politifact13068,Political TV Ad Archive » PolAd,0
politifact11747,Bureau of Labor Statistics Data,0
politifact7293,Summary of the Affordable Care Act,0
politifact1783,'This Week' Transcript: Holder and Giuliani,0
politifact9691,Impeachment Talk Becomes a Cynical Game,0
politifact999,Preventing the Flu: Good Health Habits Can Help Stop Germs,0
politifact13420,Las Vegas campaign rally,0
politifact423,MoveOn.org Political Action: 10 things to know about McCain,0
politifact9734,Rand Paul Campaigns in Iowa for Miller-Meeks,0
politifact13087,Hispanic Populations Share of Wealth Likely to Increase by 2025,0
politifact13132,Hillary Clinton says guns exceed next nine categories as leading cause of death for young black men,0
politifact4809,Already a lost decade: Working-age household income down more than 10% since 2000,0
politifact1084,U.S. Senate: Supreme Court Nominations: present-1789,0
politifact13260,PolitiFact’s annotated transcript of the second presidential debate,0
politifact1325,Obamas comments on capandtrade costs,0
politifact1624,Des Moines Register,0
politifact1823,The Tonight Show with Jay Leno,0
politifact2166,'This Week' Transcript: Pelosi and Gates,0
politifact58,Losing Ground Foreclosures in the Subprime Market and Their Cost to Homeowners,0
politifact13303,Joint DHS and ODNI Election Security Statement,0
politifact667,U.S. Senate: U.S. Senate Roll Call Votes 110th Congress,0
politifact3892,Palin-Huey,0
politifact6641,"Employment, Hours, and Earnings from the Current Employment Statistics survey (National) Home Page",0
politifact4088,"No, We Can’t? Or Won’t?",0
politifact513,Barack Obama’s Remarks in St. Paul,0
politifact14070,letter to Chaffetz and Cummings,0
politifact806,The Arena - Politico's daily debate with policymakers and opinion shapers,0
politifact9196,The Economic Burden Caused by Tax Code Complexity,0
politifact1436,McDonnell Letter Urges No Delay in Virginia Offshore Energy Exploration and Development,0
politifact12945,"To young people who are undocumented: This is your country, too.",0
politifact14036,Transcript of AP interview with Trump,0
politifact537,Change We Can Believe In,0
politifact118,Infrastructure Report Card 2005,0
politifact9576,"GOP Task Force, Lone Democrat Eye Trafficking Law",0
politifact356,Dr. James Dobson,0
politifact401,McCain: McSame as Bush,0
politifact384,john.he.is,0
politifact12148,Remarks on counterterrorism at Stanford University,0
politifact12411,iQ media Clip Player,0
politifact5778,Remarks by the President on Increasing Oversight on Manipulation in Oil Markets,0
politifact3341,U.S. Army's Involvement in Motorsports,0
politifact13013,"UN Refugee Agency welcomes arrival of 10,000th Syrian refugee resettled to United States",0
politifact11191,Watch a replay of Fox News' 5 p.m. presidential debate,0
politifact12079,It’s Time for the Senate to Do Its Job – Congressman Mike Honda – Medium,0
politifact551,"Ralph Nader on Barack Obama: ""It is Quite Clear He is a Corporate Candidate from A to Z""",0
politifact11761,Marco Rubio says Ted Cruz voted for defense cuts in Rand Paul's budget proposal,0
politifact51,Births: Preliminary Data for 2005,0
politifact10209,Congress: Job Ratings,0
politifact4887,"Before leaving governor’s office in 2006, Mitt Romney’s staff eliminated e-mail records",0
politifact11899,"Transcript: The Democratic debate in Milwaukee, annotated",0
politifact514,"Crist has experience to be vice president, McCain says",0
politifact385,Strong Words in Ohio as Obama and Clinton Press On,0
politifact2298,LexisNexis(R) Publisher,0
politifact1216,“Dictionary” on President Obama’s Health Care Taxes,0
politifact11989,Memory Lapse? Trump Seeks Distance From 'Advisor' With Past Ties to Mafia,0
politifact1307,Gross Domestic Product Percent change from preceding period,0
politifact13833,Who Benefits from President Trump’s Child Care Proposals,0
politifact636,Organizing for Action,0
politifact442,2008 Presidential Election,0
politifact1135,The Return of the Viral Email,0
politifact3693,'This Week' Transcript: Rep. Paul Ryan,0
politifact10408,International Energy Statistics,0
politifact542,Interview with Sen John McCain,0
politifact620,Obama campaign radio ad,0
politifact979,Remarks by the President on a New Strategy for Afghanistan and Pakistan,0
politifact13310,"At Trump hotel site, immigrant workers wary",0
politifact1281,"Preliminary Analysis of the Chairman’s Mark for the America’s Healthy Future Act, as Amended",0
politifact129,Candidate Comparison,0
politifact11960,Political TV Ad Archive » PolAd,0
politifact12057,Ted Cruz' Full 'Meet the Press' Interview,0
politifact746,"""New Energy"" Ad",0
politifact212,Session Law,0
politifact683,Interview with Rudy Giuliani,0
politifact1755,"'This Week' Transcript: McKay, Napolitano, Salazar and Allen",0
politifact245,Missing Teen-Ager Found in New Jersey,0
politifact14940,Full text: Jeff Flake on Trump speech transcript,0
politifact2093,'This Week' Transcript: Biden,0
politifact20,Rising to a New Generation of Global Challenges,0
politifact1177,Browse Congressional Bills,0
politifact2959,Taxable Estates Estate Tax Liability and Average Estate Tax Rate By Size of Gross Estate,0
politifact224,Biden Issues Statement Following Conversation with Musharraf,0
politifact4875,Remarks by the President on the American Jobs Act,0
politifact13058,remarks in Philadelphia,0
politifact4275,Krugman calls Senate health care bill similar to law in Massachusetts,0
politifact182,US Government Accountability Office Report to Congressional Committees,0
politifact13193,Philando Castile Had Been Stopped 52 Times By Police,0
politifact763,Regular Session Senate Transcript,0
politifact106,No More Dragging Up the Rear Arkansas Bows To Pressures To Put Schools To the Test,0
politifact7563,05/27/99 Committee on the Judiciary,0
politifact6612,About Bright Horizons Child Care & Family Solutions,0
politifact8310,No MidOct Paycheck for Troops if Government Shuts Down Lawmaker says,0
politifact11580,Full Interview Transcript: President Barack Obama,0
politifact3113,National Income and Product Accounts Table 175 Relation of Gross Domestic Product,0
politifact3050,America's Enduring Strength,0
politifact998,Debt Day: A Symbol of Washington’s Arrogant Culture of Borrowing and Spending (Boehner Op-Ed on Townhall.com),0
politifact1488,'This Week' Transcript: Former Vice President Dick Cheney,0
politifact1143,Transcript: Blue-Ribbon Panel on Health Care,0
politifact8118,Republican response to President Barack Obamas Weekly radio address,0
politifact1213,The Colbert Report,0
politifact65,U.S. Senate: U.S. Senate Roll Call Votes 105th Congress,0
politifact2943,Striking it Richer The Evolution of Top Incomes in the United States update with 2007 estimates,0
politifact1741,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",0
politifact11855,China's Space Threat: How Missiles Could Target U.S. Satellites,0
politifact8737,Job Openings and Labor Turnover Survey News Release,0
politifact1731,"'This Week' Transcript: Goolsbee, Brown & Corker",0
politifact756,Analysis of the 2008 Presidential Candidates’ Tax Plans,0
politifact489,"U.S. considers 3,000 more troops for Afghanistan",0
politifact11709,"3rd Democratic debate transcript, annotated: Who said what and what it meant",0
politifact9512,"Joni Ernst ""Promises"" Ad",0
politifact156,Testimony on the Alternative Minimum Tax,0
politifact497,Obama Criticizes McCain on Lobbyists,0
politifact6730,SECRET VIDEO: Romney Tells Millionaire Donors What He REALLY Thinks of Obama Voters,0
politifact2019,Peace Through Strength and American Pride vs. “Enemy-Centric” Policy,0
politifact7888,'This Week' Transcript: Sen. Dianne Feinstein and Rep. Mike Rogers,0
politifact12924,There’s another choice – Gov. Gary Johnson – Medium,0
politifact8130,Florida Democrats Ask HHS to Protect Floridians from High Insurance Premiums in Marketplace,0
politifact215,Giuliani in New Hampshire,0
politifact5608,Sale of the Etch A Sketch Brand,0
politifact783,"Transcript of second McCain, Obama debate",0
politifact258,"Romney For President Launches New Television Ad, ""Remember""",0
politifact412,Mike Gravel 2008,0
politifact586,letter filed on behalf of Sen Barack Obama and the Obama Exploratory Committee,0
politifact1212,School kids taught to praise Obama,0
politifact8045,Reps Cummings and Cole Interviewed on MSNBC,0
politifact1820,Local News Headlines Hawaii,0
politifact2624,Michael Bennet for US Senate,0
politifact7506,U.S. Senator Rand Paul of Kentucky,0
politifact568,H.R.6060 - 109th Congress (2005-2006): Department of State Authorities Act of 2006,0
politifact1545,spreadsheet with key indicators from OECD Health Data 2009 health care expenditures per capita,0
politifact247,Transcripts,0
politifact73,"Care Without Coverage: Too Little, Too Late",0
politifact926,Rep Mike Pence Web site,0
politifact7968,the Border Security Economic Opportunity and Immigration Modernization Act as passed by the Senate,0
politifact5469,White and Blue Fund ad,0
politifact548,Pledge of Allegiance E-mail,0
politifact780,McCain spoke up early,0
politifact6603,"Ad says Obama apologized, showed weakness on Iran",0
politifact11189,Hillary Clinton Remarks at National Urban League Conference,0
politifact6408,Friend of Israel also woos Palestinians Visiting Obama focuses on Israels right to defend itself,0
politifact7618,Transcripts,0
politifact312,"Saudi Arabia Energy Data, Statistics and Analysis",0
politifact8846,U.S. Solar Market Insight Report,0
politifact357,FrontPage Magazine,0
politifact10332,Obama: Gitmo inspires jihadists,0
politifact1279,RAW DATA: Dick Cheney's Remarks to the Center for Security Policy,0
politifact11294,Critical Mention,0
politifact3131,Monthly Treasury Statement of Receipts and Outlays of the United States Government,0
politifact948,Remarks of Senator Barack Obama An Agenda for MiddleClass Success,0
politifact1027,Is The End In Sight For Supermax?,0
politifact1454,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",0
politifact13431,Tim Kaine's Speech in Spanish at an Arizona Rally: Read Now,0
politifact12627,Trump's Tough Talk on Hedge-Fund Taxes Doesn't Match His Plan,0
politifact13130,Crime in Chicago: Explore your community,0
politifact567,John McCain for President,0
politifact3117,Des Moines Register,0
politifact86,New York Election Results November 7,0
politifact11770,Sanders Supports Gun Safety Bill,0
politifact2028,"""On and On""",0
politifact15453,Sasse Statement on Trade War,0
politifact4586,Monthly Budget Review,0
politifact3281,'This Week' Transcript: Hillary Clinton,0
politifact5410,Centers for Disease Control and Prevention,0
politifact6657,"Employment, Hours, and Earnings from the Current Employment Statistics survey (National) Home Page",0
politifact7259,"NRA President David Keene Rejects White House Gun Control Approach | PBS NewsHour | Jan. 15, 2013",0
politifact3632,Let’s Not Be Civil,0
politifact414,Average cable TV bill cited in article on industry study,0
politifact239,U.S. Department of Education Budget History,0
politifact954,LexisNexis(R) Publisher,0
politifact554,Transcript: Bob Barr on 'FOX News Sunday',0
politifact13136,"The first Trump-Clinton presidential debate transcript, annotated",0
politifact3731,Border Security The Role of the US Border Patrol,0
politifact7511,Pelosi urges minimum-wage hike,0
politifact12418,Clinton's Lead Over Trump Shrinks to 3 Points: New NBC News/WSJ Poll,0
politifact95,FindArticles.com,0
politifact4028,All Nobel Peace Prizes,0
politifact104,U.S. Senator John McCain,0
politifact100,H.R.1025 - 103rd Congress (1993-1994): Brady Handgun Violence Prevention Act,0
politifact10945,Hillary Clinton Transcript: Read Full Text of Clinton Campaign Launch,0
politifact486,John Hagee discusses Catholic Church,0
politifact741,“Put Palin’s WolfKilling Record on Television”,0
politifact246,Transcripts,0
politifact1714,"The Hill: Op-Ed: Go natural, go nuclear",0
politifact2734,Amendment to to declare English as the national language of the Government of the United States,0
politifact10889,Declining Business Dynamism in the United States A Look at States and Metros,0
politifact7872,Nexis®: Sign In,0
politifact1949,Rep. Vern Buchanan on Twitter,0
politifact462,Transcripts,0
politifact14225,Ivanka Trump: Father feels 'vindicated' after Comey hearing,0
politifact535,"McCain touts 'Gang of 14,' immigration reform",0
politifact655,Planned Parenthood® Action Center,0
politifact809,CPD: 2008 Debate Transcript,0
politifact1052,More Czars Than the Romanovs,0
politifact1435,"Impact of Senator Obama's Tax Proposals as Described by Economic Advisors on Workers, Distribution of Federal Tax Change by Cash Income Percentile, 2009",0
politifact787,"He says universal, but it's no guarantee",0
politifact2964,Obama addresses key concerns for Floridians,0
politifact1199,Chairmans Mark Americas Healthy Future Act of 2009,0
politifact9622,Op-ed by President Obama: President Obama Reflects on the Impact of Title IX,0
politifact2881,'This Week' Transcript: Adm. Mike Mullen,0
politifact599,Obama Demands Investigation into Subprime Loan Discrimination,0
politifact681,LexisNexis(R) Publisher,0
politifact4130,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",0
politifact11066,Hillary Clinton Transcript: Building the ‘Growth and Fairness Economy’,0
politifact1161,Topic A: How Can President Obama Regain His Political Footing?,0
politifact285,AUTOS: The Dinosaur Hunter,0
politifact9033,3/8/14 Sen. Rob Portman (R-OH) delivers Weekly GOP Address on American jobs,0
politifact959,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",0
politifact8989,Forget Kiev. The Real Fight Will Be for Crimea,0
politifact445,2008 Presidential Election,0
politifact211,Public financial disclosure report,0
politifact516,McCain Campaigns In Nashville,0
politifact1315,H1N1 vaccinations to be offered to Guantanamo Bay detainees,0
politifact11115,Inquiry Sought in Hillary Clinton’s Use of Email,0
politifact8085,"CNN's Don Lemon: Bill O'Reilly's Criticism Of Black Community ""Doesn't Go Far Enough""",0
politifact4181,FY 2010 President's Budget,0
politifact3192,"""Give Me a Break"" Americans Against Food Taxes TV Ad 2011",0
politifact7923,Barack Obama on Twitter,0
politifact69,Text - H.R.2122 - 106th Congress (1999-2000): Mandatory Gun Show Background Check Act,0
politifact923,Noted and Quoted,0
politifact374,The Associated Press: Obama Hits Clinton on NAFTA Support,0
politifact11577,"Democratic debate: Bernie Sanders really isn't as ""socialist"" as President Eisenhower",0
politifact2816,"'This Week' Transcript: Madeleine Albright, Sen. Lindsey Graham, Sen. Kent Conrad and David Cote",0
